code,name
071783,神達元大48購18
071784,日月光元大48購04
071785,大銀元大48購08
071786,大銀元大48購09
071787,材料元大48購17
071788,材料元大48購18
071789,材料元大4B購03
07178P,健策凱基48售06
071790,亞翔元大48購19
071791,亞翔元大4B購02
071792,矽格元大48購03
071793,台郡元大48購01
071794,晶心科元大48購04
071795,晶心科元大4A購01
071796,勤誠元大48購01
071797,FB臺反國票48購01
071798,FB臺反國票4A購01
071799,SGBR2X國票49購01
07179P,世芯凱基48售11
071800,華城國票49購03
071801,華通國票49購03
071802,旺宏國票48購03
071803,旺宏國票49購01
071804,旺宏國票4A購01
071805,智邦國票49購03
071806,所羅門國票4A購01
071807,南亞科國票49購03
071808,長榮國票4A購04
071809,裕民國票49購03
07180P,祥碩凱基48售04
071810,奇鋐國票49購07
071811,欣興國票49購04
071812,大量國票4A購01
071813,玉晶光國票49購03
071814,創意國票4B購01
071815,嘉澤國票49購03
071816,牧德國票49購02
071817,貿聯國票49購03
071818,日月光國票4A購01
071819,樺漢國票49購01
07181P,金融類凱基48售01
071820,矽力國票49購02
071821,迅得國票4A購01
071822,緯穎國票49購04
071823,富世達國票49購03
071824,南電國票4A購01
071825,振樺電國票49購01
071826,華擎兆豐4A購01
071827,祥碩兆豐4A購01
071828,上銀富邦4A購01
071829,鴻海富邦4A購05
07182P,上銀元富48售07
071830,國巨富邦4B購01
071831,瑞昱富邦4B購01
071832,友達富邦48購01
071833,奇鋐富邦4B購02
071834,立積富邦4A購02
071835,台郡富邦48購01
071836,樺漢富邦49購01
071837,智邦第一48購01
071838,台灣50凱基48購14
071839,台灣50凱基49購08
07183P,鴻海元富48售12
071840,台灣50凱基4A購07
071841,元債2X凱基46購01
071842,上証2X凱基4B購01
071843,國企2X凱基4B購01
071844,國企2X凱基4B購02
071845,中興電凱基4A購01
071846,中興電凱基4A購02
071847,亞力凱基48購03
071848,亞力凱基49購01
071849,華城凱基48購05
07184P,新日興元富48售03
071850,華城凱基4B購01
071851,大成鋼凱基49購03
071852,大成鋼凱基4A購03
071853,宇隆凱基48購04
071854,旺宏凱基48購04
071855,友達凱基48購02
071856,裕民凱基48購03
071857,健和興凱基48購01
071858,晟銘電凱基4A購02
071859,威強電凱基48購01
07185P,臺股指元富4B售05
071860,威強電凱基4A購01
071861,玉晶光凱基49購03
071862,創意凱基48購06
071863,群創凱基4A購01
071864,中租凱基49購02
071865,樺漢凱基49購01
071866,矽力凱基49購01
071867,富世達凱基49購03
071868,南電凱基4A購01
071869,偉訓台新48購01
07186P,立隆電國票49售02
071870,滬深2X中信49購02
071871,南亞科中信4A購01
071872,滬深2X永豐4A購02
071873,滬深2X永豐4A購03
071874,華友聯永豐48購01
071875,中興電永豐4A購02
071876,華城永豐49購01
071877,華城永豐4B購01
071878,大亞永豐48購01
071879,大成鋼永豐4C購01
07187P,裕民國票49售01
071880,大同永豐48購01
071881,南亞科永豐48購03
071882,南亞科永豐49購01
071883,晟銘電永豐49購03
071884,神達永豐4A購02
071885,精銳永豐48購03
071886,材料永豐48購04
071887,材料永豐49購03
071888,矽格永豐49購01
071889,矽力永豐48購03
07188P,FBNQ2X凱基4B售01
071890,鈺邦永豐49購01
071891,東元統一55購01
071892,中興電統一51購03
071893,中興電統一52購02
071894,中興電統一52購03
071895,中興電統一58購01
071896,亞力統一52購02
071897,亞力統一52購03
071898,華城統一52購02
071899,華城統一52購03
07189P,大成鋼凱基48售03
071900,華城統一54購01
071901,華城統一55購02
071902,旺宏統一52購03
071903,毅嘉統一52購02
071904,南亞科統一51購04
071905,南亞科統一52購08
071906,南亞科統一58購01
071907,友達統一51購01
071908,志聖統一53購01
071909,強茂統一51購01
07190P,鴻海凱基48售09
071910,神基統一52購02
071911,神基統一52購03
071912,晟銘電統一52購05
071913,威強電統一52購01
071914,威強電統一58購01
071915,偉訓統一52購03
071916,文曄統一52購01
071917,欣興統一52購06
071918,欣興統一52購07
071919,晶技統一52購01
07191P,台積電凱基48售21
071920,立積統一56購02
071921,矽格統一52購01
071922,矽格統一52購02
071923,樺漢統一52購02
071924,鈺邦統一52購03
071925,鈺邦統一56購01
071926,龍德船統一52購01
071927,矽創統一52購01
071928,台灣50群益48購09
071929,台灣50群益4C購02
07192P,海悅凱基48售01
071930,台灣50群益4C購03
071931,東元群益48購01
071932,中興電群益49購02
071933,中興電群益4B購04
071934,大成鋼群益4A購02
071935,上銀群益48購09
071936,上銀群益48購10
071937,上銀群益49購04
071938,上銀群益4A購04
071939,上銀群益52購01
07193P,聯發科凱基48售14
071940,川湖群益48購09
071941,台達電群益48購04
071942,鴻海群益49購07
071943,台積電群益49購11
071944,所羅門群益48購04
071945,微星群益48購02
071946,威盛群益48購06
071947,南亞科群益48購08
071948,皇昌群益49購03
071949,大立光群益48購09
07194P,緯創凱基48售05
071950,奇鋐群益48購05
071951,智原群益48購06
071952,日電貿群益49購01
071953,景碩群益48購03
071954,景碩群益48購04
071955,永崴控群益49購01
071956,材料群益52購01
071957,立積群益48購08
071958,精成科群益48購01
071959,矽格群益48購03
07195P,中磊凱基48售02
071960,晶心科群益49購02
071961,台灣50元富48購13
071962,T50反1元富48購03
071963,合機元富48購01
071964,大成鋼元富48購09
071965,大成鋼元富48購10
071966,上銀元富48購11
071967,宇隆元富4B購02
071968,國巨元富48購03
071969,台積電元富48購18
07196P,力積電凱基48售06
071970,台積電元富48購19
071971,台積電元富49購15
071972,鴻準元富48購04
071973,陽明元富48購05
071974,智原元富4B購01
071975,欣興元富48購03
071976,欣興元富52購01
071977,景碩元富48購02
071978,宏致元富48購02
071979,宏致元富4B購02
07197P,臺股指凱基49售30
071980,世芯元富52購04
071981,日月光元富48購02
071982,材料元富4B購02
071983,南電元富48購02
071984,上証2X國票4C購01
071985,SGBR2X國票52購01
071986,中興電國票4A購01
071987,亞力國票4A購01
071988,華城國票49購04
071989,大亞國票49購01
07198P,和大中信48售01
071990,合機國票48購03
071991,合機國票49購01
071992,精元國票48購01
071993,毅嘉國票48購01
071994,南亞科國票49購04
071995,南亞科國票49購07
071996,強茂國票48購01
071997,晟銘電國票4A購03
071998,智原國票49購06
071999,群創國票48購01
07199P,大成鋼中信48售02
072000,群創國票49購01
072001,牧德國票49購03
072002,海華國票49購02
072003,時碩國票49購01
072004,材料國票49購02
072005,天鈺國票48購01
072006,jpp國票49購03
072007,華孚國票48購01
072008,華孚國票49購01
072009,矽力國票49購03
07200P,新日興統一4C售01
072010,晶心科國票49購02
072011,智邦國泰49購01
072012,南亞科國泰49購02
072013,聯發科國泰49購03
072014,神基國泰49購01
072015,富世達國泰49購02
072016,滬深2X元大4B購05
072017,滬深2X元大4C購03
072018,中502X元大4B購01
072019,台泥元大51購01
07201P,貿聯統一4C售04
072020,三芳元大48購01
072021,華友聯元大48購01
072022,中興電元大48購01
072023,大成鋼元大48購19
072024,大成鋼元大48購20
072025,大成鋼元大51購02
072026,上銀元大48購19
072027,上銀元大48購20
072028,華泰元大48購01
072029,台積電元大48購56
07202P,鴻海永豐48售12
072030,台積電元大48購57
072031,台積電元大51購11
072032,微星元大48購07
072033,輔信元大48購03
072034,南亞科元大48購04
072035,南亞科元大48購05
072036,南亞科元大48購06
072037,皇昌元大48購15
072038,裕民元大48購10
072039,裕民元大48購11
07203P,大成鋼群益4A售01
072040,裕民元大48購12
072041,長榮航元大49購01
072042,慧洋元大48購04
072043,慧洋元大48購05
072044,慧洋元大48購06
072045,新日興元大51購02
072046,群創元大48購05
072047,群創元大51購01
072048,世芯元大51購07
072049,神達元大48購19
07204P,旺宏群益48售02
072050,神達元大48購20
072051,大銀元大48購11
072052,材料元大48購19
072053,材料元大4B購04
072054,亞翔元大48購20
072055,亞翔元大48購21
072056,力成元大48購01
072057,台郡元大48購02
072058,晶心科元大48購05
072059,志強元大49購01
07205P,皇昌群益49售02
072060,臺股指元大48購28
072061,臺股指元大49購26
072062,臺股指元大49購27
072063,臺股指元大51購02
072064,亞力富邦4B購01
072065,大亞富邦48購01
072066,毅嘉富邦48購01
072067,矽力富邦4B購01
072068,威強電第一48購01
072069,長華第一49購01
07206P,大立光群益4A售02
072070,滬深2X群益48購06
072071,滬深2X群益48購07
072072,元債2X群益4A購04
072073,亞力群益4A購01
072074,華城群益4A購03
072075,華城群益4C購01
072076,東鹼群益49購01
072077,大成鋼群益4A購03
072078,所羅門群益49購04
072079,皇昌群益48購03
07207P,新日興群益4A售01
072080,國泰金群益49購01
072081,新光金群益49購01
072082,欣興群益48購06
072083,富華新群益49購01
072084,緯創群益48購06
072085,材料群益52購02
072086,東科群益4A購01
072087,矽力群益48購06
072088,菱光群益48購01
072089,鈺齊群益49購02
07208P,國企2X元大48售02
072090,滬深2X中信48購03
072091,華城中信48購02
072092,華城中信49購01
072093,慧洋中信48購02
072094,華孚中信48購01
072095,羅昇中信4A購01
072096,滬深2X永豐48購10
072097,聚陽永豐49購01
072098,華城永豐4A購03
072099,鴻海永豐49購09
07209P,台塑元大48售09
072100,台積電永豐48購11
072101,奇鋐永豐48購05
072102,奇鋐永豐49購03
072103,威強電永豐49購01
072104,信邦永豐49購02
072105,欣興永豐48購05
072106,華晶科永豐48購01
072107,新日興永豐4B購01
072108,大銀永豐56購01
072109,精銳永豐4A購01
07210P,台積電元大48售48
072110,矽力永豐4A購01
072111,緯穎永豐48購09
072112,鈺齊永豐4A購01
072113,滬深2X統一52購04
072114,華友聯統一51購01
072115,東元統一52購01
072116,中興電統一53購01
072117,中興電統一58購02
072118,亞力統一52購04
072119,亞力統一52購05
07211P,華邦電元大48售03
072120,亞力統一56購01
072121,亞力統一58購01
072122,亞力統一58購02
072123,亞力統一58購03
072124,華城統一52購04
072125,華城統一62購01
072126,大亞統一51購02
072127,大亞統一52購01
072128,鴻海統一5A購01
072129,台積電統一5A購03
07212P,所羅門元大48售04
072130,大同統一55購01
072131,健和興統一52購01
072132,晟銘電統一58購02
072133,威強電統一51購01
072134,威強電統一52購02
072135,威強電統一52購03
072136,威強電統一52購04
072137,欣興統一4C購01
072139,元債2X群益48購01
07213P,聯發科元大48售13
072140,富華新統一4C購01
072141,牧德統一52購03
072142,矽力統一54購02
072143,鈺邦統一52購04
072144,鈺邦統一52購05
072145,龍德船統一51購02
072146,矽創統一51購01
072147,矽創統一52購02
072148,鈺齊統一52購04
072149,鈺齊統一54購01
07214P,長榮元大48售09
072150,世紀鋼統一53購01
072151,中興電國泰49購01
072152,華城國泰49購02
072153,大成鋼國泰49購05
072154,台積電國泰49購05
072155,可成國泰49購01
072156,偉訓國泰49購01
072157,新日興國泰49購03
072158,亞翔國泰49購01
072159,T50反1國票48購04
07215P,健策元大48售10
072160,T50反1國票49購03
072161,T50反1國票4B購01
072162,上証2X國票49購03
072163,上証2X國票4A購01
072164,滬深2X國票4A購01
072165,元石油國票48購02
072166,香港反國票52購01
072167,道瓊反國票49購01
072168,元金反國票4B購01
072169,中502X國票51購01
07216P,世芯元大48售24
072170,聚陽國票49購01
072171,英業達國票49購03
072172,輔信國票49購03
072173,全新國票49購02
072174,鉅祥國票48購01
072175,中工國票48購01
072176,興富發國票49購01
072177,威強電國票48購01
072178,威強電國票49購01
072179,信邦國票49購01
07217P,力積電元大48售12
072180,富華新國票49購01
072181,玉晶光國票4A購01
072182,玉晶光國票4A購02
072183,訊芯國票49購05
072184,鼎基國票49購01
072185,滬深2X凱基4B購06
072186,元石油凱基48購01
072187,元金反凱基4A購01
072188,中502X凱基4B購01
072189,台泥凱基4B購01
07218P,臺股指富邦49售12
072190,中興電凱基48購03
072191,亞力凱基4A購01
072192,華城凱基48購07
072193,大亞凱基48購01
072194,大成鋼凱基48購06
072195,大成鋼凱基4C購01
072196,大成鋼凱基53購01
072197,宇隆凱基48購05
072198,華泰凱基48購01
072199,台積電凱基49購18
07219P,台塑凱基48售07
072200,鴻準凱基48購05
072201,所羅門凱基4C購01
072202,一詮凱基51購01
072203,皇昌凱基51購01
072204,大立光凱基48購10
072205,晟銘電凱基4B購01
072206,元債2X凱基47購01
072207,奇鋐凱基49購06
072208,信邦凱基48購02
072209,智原凱基51購02
07220P,鴻海凱基48售12
072210,欣興凱基48購05
072211,緯創凱基49購04
072212,玉晶光凱基49購04
072213,群創凱基51購01
072214,瑞鼎凱基48購01
072215,材料凱基51購01
072216,亞翔凱基4B購01
072217,華孚凱基49購01
072218,台郡凱基49購03
072219,富世達凱基48購04
07221P,華邦電凱基48售01
072220,鈺齊凱基4A購02
072221,世紀鋼凱基48購03
072222,中興電台新48購01
072223,華城台新48購01
072224,威強電台新48購01
072225,台灣50元大48購21
072226,台灣50元大4B購02
072227,台灣50元大4C購02
072228,華友聯元大48購02
072229,華新元大48購04
07222P,聯詠凱基48售02
072230,華新元大48購05
072231,華新元大48購06
072232,合機元大48購01
072233,合機元大48購02
072234,合機元大48購03
072235,合機元大48購04
072236,合機元大48購05
072237,東鹼元大48購01
072238,美時元大48購02
072239,上銀元大48購21
07223P,智原凱基49售01
072240,上銀元大48購22
072241,台積電元大48購58
072242,台積電元大4B購08
072243,台積電元大51購12
072244,圓剛元大48購04
072245,聯發科元大51購07
072246,裕民元大51購01
072247,慧洋元大48購07
072248,慧洋元大48購08
072249,慧洋元大48購09
07224P,中鴻中信48售02
072250,富邦金元大48購06
072251,晶豪科元大48購03
072252,智原元大48購06
072253,智原元大48購07
072254,智原元大51購03
072255,欣興元大48購11
072256,欣興元大48購12
072257,欣興元大51購01
072258,華晶科元大48購01
072259,新日興元大48購12
07225P,所羅門群益48售03
072260,創意元大48購09
072261,創意元大4C購02
072262,群創元大51購02
072263,神達元大48購21
072264,神達元大48購22
072265,材料元大48購20
072266,材料元大48購21
072267,材料元大48購22
072268,立積元大48購07
072269,亞翔元大48購22
07226P,世芯第一48售01
072270,矽格元大48購04
072271,矽格元大48購05
072272,富世達元大48購04
072273,勤誠元大48購02
072274,勤誠元大4A購01
072275,勤誠元大4B購01
072276,鈺齊元大48購02
072277,鈺齊元大48購03
072278,鈺齊元大48購04
072279,滬深2X元富48購10
07227P,鴻海元富48售13
072280,FBNQ2X元富48購01
072281,中502X元富52購03
072282,台塑元富48購03
072283,中興電元富49購01
072284,中興電元富49購02
072285,華城元富56購01
072286,上銀元富48購12
072287,鴻海元富48購17
072288,國巨元富48購04
072289,台積電元富49購16
07228P,世芯元富48售12
072290,台積電元富4A購06
072291,台積電元富52購03
072292,大同元富48購02
072293,強茂元富49購01
072294,強茂元富49購02
072295,皇昌元富58購01
072296,長榮元富48購06
072297,大立光元富48購03
072298,大立光元富48購04
072299,智原元富4C購01
07229P,上銀台新48售02
072300,欣興元富49購02
072301,景碩元富48購03
072302,群創元富52購01
072303,貿聯元富49購01
072304,材料元富48購06
072305,亞翔元富49購02
072306,保瑞元富48購07
072307,華新兆豐48購02
072308,華新兆豐49購02
072309,慧洋兆豐4A購02
07230P,川湖台新48售01
072310,新日興兆豐49購03
072311,亞翔兆豐4A購02
072312,矽格兆豐4A購01
072313,保瑞兆豐4A購01
072314,台灣50中信4A購04
072315,川湖中信48購03
072316,川湖中信49購02
072317,亞翔中信49購01
072318,世紀鋼中信4A購01
072319,T50正2永豐48購03
07231P,世芯台新48售02
072320,華通永豐49購01
072321,一詮永豐49購02
072322,皇昌永豐48購04
072323,皇昌永豐4C購02
072324,裕民永豐49購01
072325,奇鋐永豐4A購03
072326,新日興永豐48購04
072327,辛耘永豐4A購01
072328,大銀永豐48購02
072329,樺漢永豐48購01
07232P,台灣50元大48售17
072331,勤誠永豐49購01
072332,世紀鋼永豐4A購02
072333,滬深2X統一51購02
072334,三芳統一52購03
072335,聚陽統一4C購01
072336,直得統一55購02
072337,台積電統一5C購03
072338,佳能統一52購02
072339,聯發科統一5A購01
07233P,台灣50元大48售18
072340,京城統一51購01
072341,興富發統一52購01
072342,皇昌統一58購03
072343,健和興統一52購02
072344,聯陽統一52購01
072345,奇鋐統一52購03
072346,威強電統一55購01
072347,威強電統一58購02
072348,信邦統一51購01
072349,欣興統一52購08
07234P,T50正2元大4A售02
072350,富華新統一52購01
072351,華晶科統一52購02
072352,敦泰統一54購01
072353,大聯大統一52購01
072354,華孚統一51購01
072355,華孚統一52購02
072356,矽力統一52購03
072357,矽創統一51購02
072358,鈺齊統一52購05
072359,鈺齊統一52購06
07235P,元債2X元大4C售05
072360,巨大統一52購01
072361,台灣50元富48購14
072362,台灣50元富48購15
072363,滬深2X元富48購11
072364,道瓊銀元富48購02
072365,中50元富48購03
072366,中502X元富48購07
072367,中502X元富48購08
072368,中興電元富49購03
072369,直得元富49購03
07236P,聯電元大48售06
072370,上銀元富52購02
072371,川湖元富52購01
072372,金寶元富48購03
072373,華通元富49購02
072374,鴻海元富48購18
072375,台積電元富48購20
072376,聯發科元富62購01
072377,裕民元富48購02
072378,慧洋元富48購01
072379,威強電元富49購01
07237P,台積電元大48售49
072380,威強電元富49購02
072381,欣興元富48購04
072382,大銀元富49購04
072383,穎崴元富49購01
072384,鈺齊元富4B購01
072385,臺股指元富55購01
072386,滬深2X國票49購02
072387,香港反國票55購01
072388,三芳國票49購02
072389,亞力國票48購02
07238P,長榮元大48售10
072390,華城國票49購05
072391,合機國票4A購01
072392,皇昌國票48購01
072393,皇昌國票4B購01
072394,裕民國票49購04
072395,威強電國票4A購01
072396,大銀國票49購06
072397,訊芯國票49購06
072398,華新國泰49購02
072399,大成鋼國泰49購06
07239P,智原元大48售05
072400,國巨國泰49購02
072401,一詮國泰49購01
072402,皇昌國泰49購04
072403,威強電國泰49購01
072404,偉訓國泰49購02
072405,智原國泰49購01
072406,聚陽富邦4B購01
072407,東元富邦48購01
072408,直得富邦48購02
072409,大成鋼富邦4A購03
07240P,緯創元大48售07
072410,元債2X群益44購01
072411,英業達富邦49購01
072412,致茂富邦48購01
072413,聯發科富邦49購05
072414,皇昌富邦4B購02
072415,凱基金富邦48購02
072416,威強電富邦48購01
072417,信邦富邦4B購01
072418,新日興富邦4A購01
072419,新唐富邦49購01
07241P,新日興元大48售01
072420,矽格富邦48購01
072421,鉅祥第一48購01
072422,台灣50凱基4B購03
072423,台灣50凱基4C購01
072424,台灣50凱基4C購03
072425,台灣50凱基4C購04
072426,滬深2X凱基48購09
072427,滬深2X凱基49購04
072428,滬深2X凱基4A購07
072429,FBNQ2X凱基51購01
07242P,臺股指元大48售27
072430,元債2X凱基4B購05
072431,三芳凱基49購01
072432,華友聯凱基48購02
072433,華城凱基4C購01
072434,直得凱基48購01
072435,上銀凱基49購07
072436,台達電凱基48購04
072437,台積電凱基48購28
072438,順德凱基49購01
072439,英業達凱基49購03
07243P,臺股指元大4B售10
072440,所羅門凱基49購02
072441,群光凱基48購01
072442,興富發凱基48購01
072443,皇昌凱基48購10
072444,裕民凱基48購04
072445,慧洋凱基48購02
072446,威強電凱基48購02
072447,威強電凱基49購01
072448,大立光群益4C購01
072449,富華新凱基49購01
07244P,臺股指元大4B售11
072450,群創凱基4A購02
072451,材料凱基48購05
072452,矽格凱基48購03
072453,天虹凱基48購01
072454,勤誠凱基48購03
072455,臺股指凱基51購05
072456,慧洋台新48購01
072457,威強電台新48購02
072458,T50正2元大48購07
072459,華友聯元大48購03
07245P,臺股指元大4C售13
072460,中興電元大4B購03
072461,中興電元大4C購01
072462,中興電元大51購01
072463,亞力元大48購01
072464,亞力元大48購02
072465,亞力元大48購03
072466,亞力元大48購04
072467,亞力元大48購05
072468,直得元大48購03
072469,華新元大48購07
07246P,聯電凱基48售02
072470,華新元大48購08
072472,合機元大48購06
072473,科妍元大48購04
072474,大成鋼元大51購03
072475,上銀元大4A購07
072476,台積電元大4B購09
072477,台積電元大51購13
072478,聯發科元大51購08
07247P,鴻海凱基48售14
072480,皇昌元大48購17
072481,皇昌元大48購18
072482,裕民元大48購13
072483,晶豪科元大48購04
072484,智原元大51購04
072485,昇貿元大48購05
072486,嘉澤元大4C購01
072487,嘉澤元大51購01
072488,宏致元大48購06
072489,世芯元大51購08
07248P,長榮凱基48售06
072490,神達元大4A購05
072491,大銀元大48購12
072492,材料元大48購23
072493,材料元大48購24
072494,材料元大4A購01
072495,亞翔元大48購23
072496,精成科元大48購06
072497,矽格元大48購06
072498,矽格元大48購07
072499,台郡元大48購03
07249P,台灣50元富48售11
072500,台郡元大48購04
072501,台郡元大48購05
072502,保瑞元大48購08
072503,勤誠元大48購03
072504,勤誠元大4B購02
072505,鈺齊元大48購05
072506,鈺齊元大48購06
072507,百和元大48購02
072508,臺股指元大48購30
072509,臺股指元大48購31
07250P,T50正2元富4A售01
072510,滬深2X群益4A購15
072511,台泥群益48購03
072512,華友聯群益4A購01
072513,亞力群益48購04
072514,大成鋼群益48購06
072515,宇隆群益48購04
072516,華泰群益48購01
072517,台積電群益48購26
072518,大同群益48購02
072519,中工群益4B購02
07251P,中鋼元富48售03
072520,冠德群益4A購01
072521,皇昌群益4A購04
072522,裕民群益48購04
072523,慧洋群益4A購02
072524,奇鋐群益48購06
072525,威強電群益4A購01
072526,信邦群益48購01
072527,智原群益48購07
072528,欣興群益48購07
072529,健鼎群益48購01
07252P,鴻海元富48售14
072530,華晶科群益4C購01
072531,材料群益48購08
072532,遠傳群益4A購01
072533,中磊群益4B購02
072534,亞翔群益4A購01
072535,華孚群益48購01
072536,晶心科群益48購02
072537,裕民富邦4C購01
072538,智原富邦4B購02
072539,亞翔富邦4B購01
07253P,南亞科元富48售02
072540,宇隆第一49購01
072541,振樺電第一49購01
072542,台灣50凱基49購09
072543,滬深2X凱基51購02
072546,中502X凱基4C購01
072547,三芳凱基49購02
072548,中興電凱基51購01
072549,亞力凱基4A購02
07254P,國企2X國票49售01
072550,華城凱基49購03
072551,大成鋼凱基49購04
072552,大成鋼凱基49購05
072553,川湖凱基4A購03
072554,鴻海凱基52購01
072555,台積電凱基4A購24
072556,智邦凱基4B購02
072557,聯發科凱基49購03
072558,中工凱基4C購01
072559,冠德凱基49購01
07255P,健策國票49售05
072560,長榮凱基51購02
072561,富邦金凱基4A購01
072562,晶豪科凱基49購01
072564,奇鋐凱基4A購01
072565,信邦凱基4A購01
072566,健鼎凱基4B購01
072567,神達凱基49購03
072568,大銀凱基49購01
072569,材料凱基49購05
07256P,昇陽半國票49售04
072571,亞翔凱基49購02
072572,亞翔凱基49購03
072573,保瑞凱基51購01
072574,緯穎凱基49購05
072575,天虹凱基4A購01
072576,鈺齊凱基49購01
072577,巨大凱基52購01
072578,百和凱基49購02
072579,臺股指凱基49購31
07257P,華邦電統一4C售02
072580,台塑兆豐49購02
072581,大成鋼兆豐4B購01
072582,滬深2X中信49購03
072583,台泥中信49購01
072584,三芳中信49購01
072585,中興電中信49購01
072586,鴻海中信49購05
072587,台積電中信49購04
072588,大同中信49購01
072589,聯發科中信49購04
07258P,中鋼中信48售03
072590,長榮中信49購03
072591,裕民中信49購01
072592,王品中信49購01
072593,信邦中信49購01
072594,緯穎中信49購02
072595,緯穎中信4A購02
072596,滬深2X永豐4A購04
072597,滬深2X永豐4B購01
072598,滬深2X永豐4B購02
072599,滬深2X永豐4C購01
07259P,滬深2X永豐48售08
072600,台泥永豐4B購01
072601,台塑永豐49購03
072602,三芳永豐49購02
072603,大成鋼永豐49購02
072604,大成鋼永豐4A購03
072605,上銀永豐53購01
072606,台積電永豐49購17
072607,台積電永豐49購18
072608,聯發科永豐4B購03
072609,陽明永豐49購02
07260P,華新群益4A售04
072610,威強電永豐4B購01
072611,欣興永豐49購01
072612,欣興永豐49購02
072613,華晶科永豐4C購01
072614,神達永豐49購03
072615,亞翔永豐4B購01
072616,緯穎永豐49購04
072617,緯穎永豐49購05
072618,世紀鋼永豐49購01
072619,亞力國泰4A購01
07261P,智原群益48售05
072620,華城國泰4A購01
072621,皇昌國泰4A購01
072622,長榮國泰4A購01
072623,大立光國泰4A購01
072624,貿聯國泰4A購01
072625,世紀鋼國泰4A購01
072626,台灣50台新49購01
072627,皇昌台新49購01
072628,三芳統一53購01
072629,三芳統一55購01
07262P,材料群益48售06
072630,直得統一53購02
072631,中鴻統一53購01
072632,中鴻統一53購02
072633,川湖統一57購01
072634,皇昌統一53購04
072635,神基統一55購01
072636,威強電統一53購01
072637,威強電統一59購01
072638,信邦統一53購01
072639,敦泰統一52購01
07263P,材料群益4C售03
072640,華孚統一53購01
072641,志強統一53購01
072642,矽創統一53購01
072643,南電統一53購01
072644,振樺電統一55購02
072645,美利達統一51購01
072646,巨大統一51購02
072647,巨大統一53購01
072648,世紀鋼統一51購03
072649,世紀鋼統一53購02
07264P,臺股指群益52售03
072650,台灣50元富49購02
072651,SGBR2X元富49購01
072652,中鴻元富49購01
072653,上銀元富49購01
072654,上銀元富53購01
072655,國巨元富49購01
072656,台積電元富49購17
072657,台積電元富49購18
072658,所羅門元富49購02
072659,一詮元富49購01
07265P,臺股指群益52售04
072660,陽明元富49購03
072661,大立光元富49購02
072662,威強電元富51購01
072663,威強電元富51購02
072664,創意元富49購03
072665,世芯元富52購05
072666,貿聯元富49購02
072667,材料元富49購03
072668,愛普元富4A購01
072669,緯穎元富53購02
07266P,上証2X元大4A售02
072670,百和元富49購01
072671,台泥國票4B購01
072672,三芳國票4A購01
072673,華友聯國票4B購02
072674,中鋼國票4B購01
072675,中鴻國票4A購01
072676,大成鋼國票4A購01
072677,川湖國票4A購05
072678,南港國票49購01
072679,華通國票4A購01
07267P,滬深2X元大49售07
072680,台積電國票4A購06
072683,台積電國票4A購07
072684,台積電國票4B購02
072685,台積電國票4C購02
072686,台積電國票4C購03
072687,台積電國票51購01
072688,台積電國票51購02
072689,台積電國票53購01
07268P,國企2X元大48售03
072690,台積電國票54購01
072691,台積電國票56購01
072692,台積電國票59購01
072693,台積電國票63購01
072694,致茂國票4A購01
072695,佳能國票4A購02
072696,台光電國票4A購01
072697,晶豪科國票49購02
072698,奇鋐國票4A購01
072699,威強電國票4C購01
07269P,國企2X元大49售04
072700,威強電國票51購01
072701,威強電國票53購01
072702,欣興國票4B購01
072703,日月光國票4A購02
072704,東台國票49購01
072705,元晶國票4A購01
072706,緯穎國票4A購01
072707,南電國票4A購02
072708,振樺電國票4B購01
072709,台灣50元大49購12
07270P,FANG+元大48售01
072710,香港反元大52購01
072711,台泥元大49購02
072712,三芳元大49購01
072714,台化元大49購01
072715,中興電元大4C購02
072716,中興電元大51購02
072717,中興電元大52購01
072718,華新元大49購01
072719,華新元大49購02
07271P,台積電元大48售50
072720,東鹼元大49購01
072721,中鋼元大49購01
072722,中鋼元大49購02
072723,中鋼元大49購03
072724,大成鋼元大49購01
072725,大成鋼元大4C購03
072726,大成鋼元大52購01
072727,台積電元大49購08
072728,台積電元大49購09
072729,台積電元大52購01
07272P,聯發科元大48售14
072730,微星元大49購01
072731,聯發科元大49購04
072732,聯發科元大52購01
072733,皇昌元大49購02
072734,皇昌元大49購03
072735,皇昌元大49購04
072736,裕民元大4A購01
072737,裕民元大4B購01
072738,裕民元大4C購01
072739,長榮航元大4B購03
07273P,創意元大48售04
072740,晶豪科元大49購01
072743,宏�硈肭�4C購01
072744,宏�硈肭�4C購02
072745,威強電元大49購01
072746,威強電元大49購02
072747,大量元大49購01
072748,新日興元大49購03
072749,群創元大49購01
07274P,世芯元大48售26
072750,宏致元大49購01
072751,世芯元大52購01
072752,日月光元大49購04
072753,材料元大4B購05
072754,東科元大49購01
072755,東科元大49購02
072756,亞翔元大49購01
072757,矽格元大49購01
072758,台郡元大49購01
072759,志強元大49購02
07275P,力積電元大48售16
072760,來億元大49購01
072761,勤誠元大49購01
072763,百和元大49購01
072764,臺股指元大52購01
072765,台化群益4A購01
072766,直得群益49購02
072768,大立光凱基46購01
072769,大立光凱基4C購02
07276P,國企2X永豐4C售01
072770,中鴻群益49購01
072771,台積電群益49購12
072772,台積電群益4B購11
072773,台積電群益53購01
072774,所羅門群益4B購02
072775,致茂群益49購02
072776,皇昌群益49購04
